HINSDALE,Hinsdale,Hinsdale County,53,819,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,7.1,4/13/2021,169631
MOFFAT,Moffat,Moffat County,81,13252,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,84101,4/13/2021,169632
LAKE,Lake,Lake County,65,8081,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,26.6,4/13/2021,169633
RIO GRANDE,Rio Grande,Rio Grande County,105,11238,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,18353,,4/13/2021,169634
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Cases of COVID-19 in Colorado by County,Cases,127,,4/13/2021,169635
CHEYENNE,Cheyenne,Cheyenne County,17,1825,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6958.9,4/13/2021,169636
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Deaths Among COVID-19 Cases in Colorado by County,Deaths,6,,4/13/2021,169637
CHEYENNE,Cheyenne,Cheyenne County,17,1825,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,328.8,4/13/2021,169638
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,3298,,4/13/2021,169639
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.4,4/13/2021,169640
CHEYENNE,Cheyenne,Cheyenne County,17,1825,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.6,4/13/2021,169641
CHEYENNE,Cheyenne,Cheyenne County,17,1825,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,180712,4/13/2021,169642
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Cases of COVID-19 in Colorado by County,Cases,420,,4/13/2021,169643
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4312.1,4/13/2021,169644
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Deaths Among COVID-19 Cases in Colorado by County,Deaths,3,,4/13/2021,169645
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,8907,,4/13/2021,169646
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,91.2,4/13/2021,169647
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8.8,4/13/2021,169648
CLEAR CREEK,Clear Creek,Clear Creek County,19,9740,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,91448,4/13/2021,169649
CONEJOS,Conejos,Conejos County,21,8161,Cases of COVID-19 in Colorado by County,Cases,471,,4/13/2021,169650
CONEJOS,Conejos,Conejos County,21,8161,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5771.4,4/13/2021,169651
CONEJOS,Conejos,Conejos County,21,8161,Deaths Among COVID-19 Cases in Colorado by County,Deaths,10,,4/13/2021,169652
CONEJOS,Conejos,Conejos County,21,8161,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,122.5,4/13/2021,169653
CONEJOS,Conejos,Conejos County,21,8161,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,6359,,4/13/2021,169654
CONEJOS,Conejos,Conejos County,21,8161,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,84.5,4/13/2021,169655
CONEJOS,Conejos,Conejos County,21,8161,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,15.5,4/13/2021,169656
CONEJOS,Conejos,Conejos County,21,8161,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,77919,4/13/2021,169657
COSTILLA,Costilla,Costilla County,23,3872,Cases of COVID-19 in Colorado by County,Cases,205,,4/13/2021,169658
COSTILLA,Costilla,Costilla County,23,3872,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5294.4,4/13/2021,169659
COSTILLA,Costilla,Costilla County,23,3872,Deaths Among COVID-19 Cases in Colorado by County,Deaths,2,,4/13/2021,169660
COSTILLA,Costilla,Costilla County,23,3872,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,2217,,4/13/2021,169661
COSTILLA,Costilla,Costilla County,23,3872,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,79.2,4/13/2021,169662
COSTILLA,Costilla,Costilla County,23,3872,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,20.8,4/13/2021,169663
COSTILLA,Costilla,Costilla County,23,3872,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,57257,4/13/2021,169664
CROWLEY,Crowley,Crowley County,25,6032,Cases of COVID-19 in Colorado by County,Cases,2153,,4/13/2021,169665
CROWLEY,Crowley,Crowley County,25,6032,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,35693,4/13/2021,169666
CROWLEY,Crowley,Crowley County,25,6032,Deaths Among COVID-19 Cases in Colorado by County,Deaths,14,,4/13/2021,169667
CROWLEY,Crowley,Crowley County,25,6032,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,232.1,4/13/2021,169668
CROWLEY,Crowley,Crowley County,25,6032,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,35119,,4/13/2021,169669
CROWLEY,Crowley,Crowley County,25,6032,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.3,4/13/2021,169670
CROWLEY,Crowley,Crowley County,25,6032,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.7,4/13/2021,169671
CROWLEY,Crowley,Crowley County,25,6032,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,582212,4/13/2021,169672
CUSTER,Custer,Custer County,27,5059,Cases of COVID-19 in Colorado by County,Cases,177,,4/13/2021,169673
CUSTER,Custer,Custer County,27,5059,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3498.7,4/13/2021,169674
CUSTER,Custer,Custer County,27,5059,Deaths Among COVID-19 Cases in Colorado by County,Deaths,1,,4/13/2021,169675
CUSTER,Custer,Custer County,27,5059,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,2799,,4/13/2021,169676
CUSTER,Custer,Custer County,27,5059,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.2,4/13/2021,169677
CUSTER,Custer,Custer County,27,5059,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.8,4/13/2021,169678
CUSTER,Custer,Custer County,27,5059,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,55327,4/13/2021,169679
DELTA,Delta,Delta County,29,31173,Cases of COVID-19 in Colorado by County,Cases,2608,,4/13/2021,169680
OURAY,Ouray,Ouray County,91,4934,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.6,4/13/2021,169681
MONTEZUMA,Montezuma,Montezuma County,83,26160,Cases of COVID-19 in Colorado by County,Cases,1843,,4/13/2021,169682
ELBERT,Elbert,Elbert County,39,26686,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,18325,,4/13/2021,169683
LAKE,Lake,Lake County,65,8081,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,67516,4/13/2021,169684
HINSDALE,Hinsdale,Hinsdale County,53,819,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,27350,4/13/2021,169685
MONTEZUMA,Montezuma,Montezuma County,83,26160,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7045.1,4/13/2021,169686
ELBERT,Elbert,Elbert County,39,26686,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,87.7,4/13/2021,169687
RIO GRANDE,Rio Grande,Rio Grande County,105,11238,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,91.1,4/13/2021,169688
OURAY,Ouray,Ouray County,91,4934,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,150669,4/13/2021,169689
DELTA,Delta,Delta County,29,31173,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.5,4/13/2021,169690
LARIMER,Larimer,Larimer County,69,356938,Cases of COVID-19 in Colorado by County,Cases,23757,,4/13/2021,169691
RIO GRANDE,Rio Grande,Rio Grande County,105,11238,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8.9,4/13/2021,169692
ELBERT,Elbert,Elbert County,39,26686,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,12.3,4/13/2021,169693
HUERFANO,Huerfano,Huerfano County,55,6854,Cases of COVID-19 in Colorado by County,Cases,345,,4/13/2021,169694
LARIMER,Larimer,Larimer County,69,356938,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,6655.8,4/13/2021,169695
DELTA,Delta,Delta County,29,31173,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.5,4/13/2021,169696
HUERFANO,Huerfano,Huerfano County,55,6854,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5033.6,4/13/2021,169697
MONTEZUMA,Montezuma,Montezuma County,83,26160,Deaths Among COVID-19 Cases in Colorado by County,Deaths,23,,4/13/2021,169698
RIO GRANDE,Rio Grande,Rio Grande County,105,11238,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,163312,4/13/2021,169699
ELBERT,Elbert,Elbert County,39,26686,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,68669,4/13/2021,169700
MONTEZUMA,Montezuma,Montezuma County,83,26160,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,87.9,4/13/2021,169701
ROUTT,Routt,Routt County,107,25652,Cases of COVID-19 in Colorado by County,Cases,2140,,4/13/2021,169702
HUERFANO,Huerfano,Huerfano County,55,6854,Deaths Among COVID-19 Cases in Colorado by County,Deaths,16,,4/13/2021,169703
LARIMER,Larimer,Larimer County,69,356938,Deaths Among COVID-19 Cases in Colorado by County,Deaths,231,,4/13/2021,169704
DELTA,Delta,Delta County,29,31173,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,115565,4/13/2021,169705
PARK,Park,Park County,93,18844,Cases of COVID-19 in Colorado by County,Cases,644,,4/13/2021,169706
HUERFANO,Huerfano,Huerfano County,55,6854,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,233.4,4/13/2021,169707
MONTEZUMA,Montezuma,Montezuma County,83,26160,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,31724,,4/13/2021,169708
ROUTT,Routt,Routt County,107,25652,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8342.4,4/13/2021,169709
LARIMER,Larimer,Larimer County,69,356938,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,64.7,4/13/2021,169710
PARK,Park,Park County,93,18844,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3417.5,4/13/2021,169711
FREMONT,Fremont,Fremont County,43,47645,Cases of COVID-19 in Colorado by County,Cases,5737,,4/13/2021,169712
DENVER,Denver,Denver County,31,729239,Cases of COVID-19 in Colorado by County,Cases,66826,,4/13/2021,169713
FREMONT,Fremont,Fremont County,43,47645,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,12041.1,4/13/2021,169714
PARK,Park,Park County,93,18844,Deaths Among COVID-19 Cases in Colorado by County,Deaths,5,,4/13/2021,169715
HUERFANO,Huerfano,Huerfano County,55,6854,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,17301,,4/13/2021,169716
MONTEZUMA,Montezuma,Montezuma County,83,26160,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.7,4/13/2021,169717
ROUTT,Routt,Routt County,107,25652,Deaths Among COVID-19 Cases in Colorado by County,Deaths,20,,4/13/2021,169718
LARIMER,Larimer,Larimer County,69,356938,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,424771,,4/13/2021,169719
ROUTT,Routt,Routt County,107,25652,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,78,4/13/2021,169720
HUERFANO,Huerfano,Huerfano County,55,6854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,99.1,4/13/2021,169721
FREMONT,Fremont,Fremont County,43,47645,Deaths Among COVID-19 Cases in Colorado by County,Deaths,53,,4/13/2021,169722
LARIMER,Larimer,Larimer County,69,356938,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,91.5,4/13/2021,169723
DENVER,Denver,Denver County,31,729239,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9163.8,4/13/2021,169724
ROUTT,Routt,Routt County,107,25652,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,37631,,4/13/2021,169725
MONTEZUMA,Montezuma,Montezuma County,83,26160,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.3,4/13/2021,169726
HUERFANO,Huerfano,Huerfano County,55,6854,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,0.9,4/13/2021,169727
FREMONT,Fremont,Fremont County,43,47645,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.2,4/13/2021,169728
LARIMER,Larimer,Larimer County,69,356938,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8.5,4/13/2021,169729
DENVER,Denver,Denver County,31,729239,Deaths Among COVID-19 Cases in Colorado by County,Deaths,788,,4/13/2021,169730
ROUTT,Routt,Routt County,107,25652,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,94,4/13/2021,169731
PARK,Park,Park County,93,18844,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,26.5,4/13/2021,169732
MONTEZUMA,Montezuma,Montezuma County,83,26160,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,121269,4/13/2021,169733
DENVER,Denver,Denver County,31,729239,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,108.1,4/13/2021,169734
LARIMER,Larimer,Larimer County,69,356938,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,119004,4/13/2021,169735
PARK,Park,Park County,93,18844,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11303,,4/13/2021,169736
MONTROSE,Montrose,Montrose County,85,42765,Cases of COVID-19 in Colorado by County,Cases,3354,,4/13/2021,169737
DENVER,Denver,Denver County,31,729239,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,1195978,,4/13/2021,169738
PARK,Park,Park County,93,18844,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,89.4,4/13/2021,169739
ROUTT,Routt,Routt County,107,25652,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6,4/13/2021,169740
FREMONT,Fremont,Fremont County,43,47645,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,155203,,4/13/2021,169741
HUERFANO,Huerfano,Huerfano County,55,6854,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,252422,4/13/2021,169742
LAS ANIMAS,Las Animas,Las Animas County,71,14493,Cases of COVID-19 in Colorado by County,Cases,1069,,4/13/2021,169743
International,International,International,,,Cases of COVID-19 in Colorado by County,Cases,60,,4/13/2021,169744
FREMONT,Fremont,Fremont County,43,47645,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.8,4/13/2021,169745
ROUTT,Routt,Routt County,107,25652,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,146698,4/13/2021,169746
PARK,Park,Park County,93,18844,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,10.6,4/13/2021,169747
MONTROSE,Montrose,Montrose County,85,42765,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7842.9,4/13/2021,169748
DENVER,Denver,Denver County,31,729239,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,93.1,4/13/2021,169749
MONTROSE,Montrose,Montrose County,85,42765,Deaths Among COVID-19 Cases in Colorado by County,Deaths,57,,4/13/2021,169750
LAS ANIMAS,Las Animas,Las Animas County,71,14493,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,7376,4/13/2021,169751
DENVER,Denver,Denver County,31,729239,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,6.9,4/13/2021,169752
MONTROSE,Montrose,Montrose County,85,42765,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,133.3,4/13/2021,169753
LAS ANIMAS,Las Animas,Las Animas County,71,14493,Deaths Among COVID-19 Cases in Colorado by County,Deaths,11,,4/13/2021,169754
LAS ANIMAS,Las Animas,Las Animas County,71,14493,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,75.9,4/13/2021,169755
LAS ANIMAS,Las Animas,Las Animas County,71,14493,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,18859,,4/13/2021,169756
LAS ANIMAS,Las Animas,Las Animas County,71,14493,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.8,4/13/2021,169757
LAS ANIMAS,Las Animas,Las Animas County,71,14493,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.2,4/13/2021,169758
LAS ANIMAS,Las Animas,Las Animas County,71,14493,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,130125,4/13/2021,169759
LINCOLN,Lincoln,Lincoln County,73,5692,Cases of COVID-19 in Colorado by County,Cases,1009,,4/13/2021,169760
LINCOLN,Lincoln,Lincoln County,73,5692,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17726.6,4/13/2021,169761
LINCOLN,Lincoln,Lincoln County,73,5692,Deaths Among COVID-19 Cases in Colorado by County,Deaths,4,,4/13/2021,169762
LINCOLN,Lincoln,Lincoln County,73,5692,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,9110,,4/13/2021,169763
LINCOLN,Lincoln,Lincoln County,73,5692,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.6,4/13/2021,169764
LINCOLN,Lincoln,Lincoln County,73,5692,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.4,4/13/2021,169765
LINCOLN,Lincoln,Lincoln County,73,5692,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,160049,4/13/2021,169766
LOGAN,Logan,Logan County,75,21914,Cases of COVID-19 in Colorado by County,Cases,3867,,4/13/2021,169767
LOGAN,Logan,Logan County,75,21914,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,17646.3,4/13/2021,169768
LOGAN,Logan,Logan County,75,21914,Deaths Among COVID-19 Cases in Colorado by County,Deaths,65,,4/13/2021,169769
LOGAN,Logan,Logan County,75,21914,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,296.6,4/13/2021,169770
LOGAN,Logan,Logan County,75,21914,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,73122,,4/13/2021,169771
LOGAN,Logan,Logan County,75,21914,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.7,4/13/2021,169772
LOGAN,Logan,Logan County,75,21914,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.3,4/13/2021,169773
LOGAN,Logan,Logan County,75,21914,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,333677,4/13/2021,169774
MESA,Mesa,Mesa County,77,154933,Cases of COVID-19 in Colorado by County,Cases,13874,,4/13/2021,169775
MESA,Mesa,Mesa County,77,154933,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8954.8,4/13/2021,169776
MESA,Mesa,Mesa County,77,154933,Deaths Among COVID-19 Cases in Colorado by County,Deaths,209,,4/13/2021,169777
MESA,Mesa,Mesa County,77,154933,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,134.9,4/13/2021,169778
MESA,Mesa,Mesa County,77,154933,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,226304,,4/13/2021,169779
MESA,Mesa,Mesa County,77,154933,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.5,4/13/2021,169780
MESA,Mesa,Mesa County,77,154933,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.5,4/13/2021,169781
SAGUACHE,Saguache,Saguache County,109,6824,Cases of COVID-19 in Colorado by County,Cases,347,,4/13/2021,169782
FREMONT,Fremont,Fremont County,43,47645,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.2,4/13/2021,169783
International,International,International,,,Deaths Among COVID-19 Cases in Colorado by County,Deaths,0,,4/13/2021,169784
PARK,Park,Park County,93,18844,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,59982,4/13/2021,169785
MESA,Mesa,Mesa County,77,154933,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,146066,4/13/2021,169786
MINERAL,Mineral,Mineral County,79,764,Cases of COVID-19 in Colorado by County,Cases,86,,4/13/2021,169787
MINERAL,Mineral,Mineral County,79,764,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,11256.5,4/13/2021,169788
DENVER,Denver,Denver County,31,729239,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,164004,4/13/2021,169789
DOLORES,Dolores,Dolores County,33,2037,Cases of COVID-19 in Colorado by County,Cases,67,,4/13/2021,169790
MONTROSE,Montrose,Montrose County,85,42765,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,44658,,4/13/2021,169791
DOLORES,Dolores,Dolores County,33,2037,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,3289.2,4/13/2021,169792
JACKSON,Jackson,Jackson County,57,1383,Cases of COVID-19 in Colorado by County,Cases,57,,4/13/2021,169793
FREMONT,Fremont,Fremont County,43,47645,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,325749,4/13/2021,169794
DOLORES,Dolores,Dolores County,33,2037,Deaths Among COVID-19 Cases in Colorado by County,Deaths,0,,4/13/2021,169795
MONTROSE,Montrose,Montrose County,85,42765,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.6,4/13/2021,169796
JACKSON,Jackson,Jackson County,57,1383,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,4121.5,4/13/2021,169797
GARFIELD,Garfield,Garfield County,45,60168,Cases of COVID-19 in Colorado by County,Cases,5605,,4/13/2021,169798
SAGUACHE,Saguache,Saguache County,109,6824,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,5085,4/13/2021,169799
DOLORES,Dolores,Dolores County,33,2037,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0,4/13/2021,169800
MONTROSE,Montrose,Montrose County,85,42765,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.4,4/13/2021,169801
JACKSON,Jackson,Jackson County,57,1383,Deaths Among COVID-19 Cases in Colorado by County,Deaths,0,,4/13/2021,169802
GARFIELD,Garfield,Garfield County,45,60168,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,9315.6,4/13/2021,169803
SAGUACHE,Saguache,Saguache County,109,6824,Deaths Among COVID-19 Cases in Colorado by County,Deaths,4,,4/13/2021,169804
DOLORES,Dolores,Dolores County,33,2037,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,860,,4/13/2021,169805
MONTROSE,Montrose,Montrose County,85,42765,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,104427,4/13/2021,169806
JACKSON,Jackson,Jackson County,57,1383,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,0,4/13/2021,169807
GARFIELD,Garfield,Garfield County,45,60168,Deaths Among COVID-19 Cases in Colorado by County,Deaths,38,,4/13/2021,169808
SAGUACHE,Saguache,Saguache County,109,6824,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,3069,,4/13/2021,169809
DOLORES,Dolores,Dolores County,33,2037,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.6,4/13/2021,169810
MORGAN,Morgan,Morgan County,87,28984,Cases of COVID-19 in Colorado by County,Cases,2561,,4/13/2021,169811
JACKSON,Jackson,Jackson County,57,1383,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,960,,4/13/2021,169812
GARFIELD,Garfield,Garfield County,45,60168,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,63.2,4/13/2021,169813
SAGUACHE,Saguache,Saguache County,109,6824,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,82.7,4/13/2021,169814
DOLORES,Dolores,Dolores County,33,2037,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.4,4/13/2021,169815
MORGAN,Morgan,Morgan County,87,28984,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,8835.9,4/13/2021,169816
MORGAN,Morgan,Morgan County,87,28984,Deaths Among COVID-19 Cases in Colorado by County,Deaths,93,,4/13/2021,169817
MORGAN,Morgan,Morgan County,87,28984,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,320.9,4/13/2021,169818
MORGAN,Morgan,Morgan County,87,28984,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,37258,,4/13/2021,169819
MORGAN,Morgan,Morgan County,87,28984,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,94.2,4/13/2021,169820
MORGAN,Morgan,Morgan County,87,28984,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,5.8,4/13/2021,169821
MORGAN,Morgan,Morgan County,87,28984,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,128547,4/13/2021,169822
OTERO,Otero,Otero County,89,18281,Cases of COVID-19 in Colorado by County,Cases,1906,,4/13/2021,169823
OTERO,Otero,Otero County,89,18281,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,10426.1,4/13/2021,169824
OTERO,Otero,Otero County,89,18281,Deaths Among COVID-19 Cases in Colorado by County,Deaths,63,,4/13/2021,169825
OTERO,Otero,Otero County,89,18281,"Deaths Among COVID-19 Cases Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,344.6,4/13/2021,169826
OTERO,Otero,Otero County,89,18281,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,18454,,4/13/2021,169827
OTERO,Otero,Otero County,89,18281,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,91.8,4/13/2021,169828
OTERO,Otero,Otero County,89,18281,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,8.2,4/13/2021,169829
OTERO,Otero,Otero County,89,18281,"Total COVID-19 Testing Rate per 100,000 People in Colorado by County","Rate Per 100,000",,100946,4/13/2021,169830
OURAY,Ouray,Ouray County,91,4934,Cases of COVID-19 in Colorado by County,Cases,277,,4/13/2021,169831
